,dot_id,label,x,y,flg_type#1,flg_type#2,flg_type#3,flg_type#4,flg_type#5,flg_type#6,flg_type#7,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
1599,7ea98e544e07432c8d1a093dd44a094c,0,117.21203100000001,31.901922999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.884405485,0.45856291299999996,1617.1875,0.567901235,2,0,42000.0,2.0,0.0,7,23,8,11
485,96a54364dc6a413890c834c78311a3a0,1,114.24916599999999,22.702329000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1000,8,0.635703487,0.22940464600000002,160.15625,0.87804878,1,0,44000.0,3.0,0.0,38,86,8,38
2116,86051e10a97f47cea64ef5c73d7bb87b,0,110.960199,22.360406,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,8,0.762178696,0.973087638,1689.5218,1.0,1,0,53000.0,5.0,0.0,0,4,2,0
2326,dcf68e3d59134091acec308e9fafc9f6,0,117.20486299999999,31.847843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,905,0,0,0,0,8,0.502521882,-0.201760147,87.45659722,0.838709677,11,0,45000.0,5.0,0.0,15,48,30,36
1843,e2cc26e5c1e94a9bb699894d1be8a71f,1,105.857146,29.371610999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.576933128,0.967760918,2326.388889,1.194029851,2,0,41000.0,1.0,0.0,9,18,2,0
655,0ec7c8fc3d9f4e66a5ec44b3f680308d,0,117.221483,31.840612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.831927706,0.196998955,1668.402778,1.0,1,0,0.0,0.0,0.0,17,24,15,18
2118,0113eca5d6d54bcd95dd4022dc1797f8,0,100.062787,26.021210999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.9551265409999999,-0.462416913,802.9513889,1.351351351,1,0,45000.0,3.0,0.0,8,7,3,0
96,eb15f351759647d0b517e7eb0835531d,0,117.24081899999999,31.896760999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,468,0,0,0,0,8,0.466690208,-0.9999495559999999,11776.475690000001,14.6744186,10,0,0.0,0.0,0.0,16,33,9,14
724,1575c2a5071f46c1b5d685360d327134,0,117.158979,31.857071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,995,0,0,0,0,1,0.548151108,0.08017007,105.2856445,1.078125,2,0,44000.0,4.0,0.0,6,29,22,5
891,10748b47912445889219d7f21f5fc0f5,0,117.159232,31.857079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,988,0,0,0,0,8,0.35526179799999996,0.613788358,62.39149306,0.92,10,1,44000.0,4.0,0.0,6,29,22,5
1709,d4981140db9649079159602005ac4d8a,0,117.22623600000001,31.840926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.397949625,0.038391236,8822.157118000001,3.1366459630000003,3,0,44000.0,4.0,0.0,20,35,21,44
836,596e6ba691bc46498d2fccfcb5095115,0,109.73701200000001,26.788656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.6842735940000001,0.401886033,557.7531646000001,0.574468085,1,0,41000.0,1.0,0.0,6,8,0,0
705,5754b049dc714f80aead5dc89131b831,0,117.254226,31.841905999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,1,982,0,0,8,0.441348845,0.34616104600000003,118.05555559999999,0.9411764709999999,0,3,45000.0,6.0,0.0,10,35,3,15
1160,03d31c5d1f094579ad74c9ee569d02a3,0,119.036207,25.436709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.7824756009999999,0.910571523,1634.765625,1.741935484,2,0,44000.0,5.0,0.0,9,63,14,30
826,96143d6962534ffa8c2f2531d037c5f1,0,117.142684,31.864809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,0,0,0,0,8,0.73216719,0.278852521,113.93229170000001,0.857142857,1,0,0.0,0.0,0.0,20,40,39,18
2382,05eda304d0384e74b9890ee343723274,0,106.84827,37.692219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.596031491,-0.9691627429999999,371.09375,1.727272727,1,0,42000.0,3.0,0.0,0,9,6,0
422,d416d7c840bb416296a48084933ce4b3,0,113.351955,34.813860999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1000,1,0.491513229,0.56724535,473.14167019999996,0.918367347,2,0,0.0,0.0,0.0,9,22,7,7
1205,05b56b0841324050941d515e15a38e7d,0,109.987804,28.654988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.007045862,-0.8064049959999999,59.97474747,0.842105263,2,0,41000.0,1.0,0.0,12,15,0,0
979,d1fef59d32d04c139b7caf532d77d1e4,0,117.234703,31.895763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.6820650070000001,-0.048871197000000005,2233.506944,1.338709677,2,0,0.0,0.0,0.0,51,65,55,12
1969,0f5306e5b2b2490f9161b1e9a6899d14,0,117.57555500000001,31.595015999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,997,0,0,1,0,8,0.68852652,0.474039676,81.81423611,0.896551724,1,0,51000.0,3.0,0.0,6,23,1,4
2252,403c3499f7a54b29b77f82aea072cb59,0,117.221382,31.881590000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,956,0,0,0,0,8,0.957457805,-0.310428533,146.484375,0.54,2,0,44000.0,4.0,3.0,10,16,5,7
395,00222c48337d413da1fe7b2d01eb8c0d,0,116.38963700000001,23.25754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000,0,0,1,1000,8,0.935470604,0.204887963,284.72222220000003,0.39024390200000003,8,1,42000.0,2.0,0.0,11,17,1,1
1264,e64ec8eac9934c209c11fd2ccd7f83c5,0,117.25448300000001,31.853859000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,1.167289204,0.621097152,1584.852431,0.8134328359999999,2,0,45000.0,3.0,0.0,31,59,24,18
1460,ba6a8f93ca90427db60b5fa72607dfbd,1,123.302527,41.833703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,0.929629345,0.975597908,142.8445851,2.08,0,1,45000.0,6.0,0.0,1,0,0,2
963,4eb5c1be2c0c49f2ae3f2c180ebafce3,1,101.878006,24.940698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.288463011,0.182962029,33.203125,0.944444444,2,0,41000.0,1.0,0.0,14,35,7,0
1853,42b1207255124296ae4323a482af1bf7,1,120.11663700000001,35.918184000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,0,8,0.484568741,-0.452865457,515.4079861,1.9,0,2,44000.0,3.0,0.0,12,30,13,22
2340,91b75e7a0ff943a1877d54a78a2b3645,1,109.2568,27.982805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.366354905,-0.098224012,720.8806818,0.920634921,3,1,41000.0,1.0,0.0,32,27,2,0
1614,8fcea55e7bb74f828bd38cc996025d36,0,117.242873,31.897084999999997,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8,0.293514435,-0.917993843,1765.625,7.0625,2,0,0.0,0.0,0.0,16,33,9,14
1679,785a056dfdf64db1ab4421b3a88a6a7a,1,103.603278,36.291419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,1.043399485,0.6695528620000001,322.265625,1.466666667,1,0,41000.0,1.0,0.0,19,25,0,0
376,b18b90554ebb4502b61a4f1051c4fc36,1,103.35735799999999,36.637678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.148232552,0.971037685,2840.909091,1.0,1,0,41000.0,1.0,0.0,7,39,0,0
71,37bb2b978fef4d61b88b138784f17562,0,117.20890700000001,31.85117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,295,0,0,0,0,8,0.905390255,0.561452181,279.9479167,0.716666667,2,0,44000.0,4.0,0.0,10,28,18,28
1344,0aab5893caa24cefab5fc4a8ca7bc513,0,117.240457,31.874962,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.9234735890000001,0.5255716770000001,948.9059447999999,0.995,1,0,44000.0,3.0,0.0,11,12,3,9
312,e9fc96d99e83416883088c412840ccbb,0,117.250904,31.848157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,499,0,0,8,0.573359211,0.532921683,1421.440972,1.31,2,0,0.0,0.0,0.0,40,51,16,56
2003,364f5281a1d244509594531a6ee7f052,0,117.20053200000001,31.84481,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.8387001709999999,0.12585612699999998,2668.836806,0.831395349,2,0,45000.0,5.0,0.0,37,76,38,53
1351,95a7e40f90144455bbbbed8c43d3f609,1,114.264173,30.258789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.36216798899999997,-0.34897863100000004,39.66684248,1.0,2,0,41000.0,1.0,0.0,1,11,0,0
1547,b4bfec9d12f845039d35a54fe90266ef,0,117.187633,31.846446999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.943826455,0.44146534,269.53125,0.851851852,5,0,45000.0,5.0,0.0,16,17,7,10
1565,ccb67649c39d4196862665615c11aa83,0,117.14517099999999,31.835644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.7434039179999999,0.988321697,1000.976563,1.64,2,0,0.0,0.0,0.0,16,56,22,25
2065,1c9ff713cb184ad085e822c6c21e6a42,0,117.203781,31.864331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.606442175,-0.991667324,1476.996528,1.9759036140000001,1,0,45000.0,5.0,0.0,11,39,17,21
875,0055d5db36344a3aa848740158875a03,0,117.689652,30.859158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,8,0.517475369,0.7139362890000001,147.6793249,2.333333333,5,0,42000.0,2.0,0.0,6,32,12,1
867,5f39c51f13914088bdd0d063a42cdfdc,0,117.23954199999999,31.874000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.849326742,0.269629926,797.2955704,1.3566878980000001,3,0,44000.0,3.0,0.0,11,12,3,9
2034,41b4fcd7f2b84d58bb706dd668095423,1,117.79465400000001,35.887671000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,285,0,0,1,0,8,0.5274674779999999,0.713577433,66.08072917,1.380952381,1,0,45000.0,5.0,0.0,4,9,7,14
322,4891a1e4ea8945d6ad9618dfbd314ddc,1,121.35260600000001,41.717249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,1.074171716,0.530711942,2697.679924,0.540880503,2,0,41000.0,1.0,0.0,7,16,0,0
2357,ed2ee2e4459a4bdca84539d12e509a01,0,117.145778,31.840477000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,0.929388147,0.99826728,110.67708329999999,1.133333333,2,0,44000.0,4.0,0.0,10,28,16,4
2257,16862bd4497a451081c345965d64e6b5,0,113.37036599999999,28.199859999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,870,1,1000,8,0.764497091,0.42874954200000004,102.1888186,1.033333333,2,0,41000.0,1.0,0.0,6,21,0,0
1856,f3160c249ca24b51b53ff1bba45dd82c,0,117.252067,31.834754999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.5774088470000001,-0.976585121,1999.1319440000002,5.875,2,0,44000.0,4.0,0.0,16,33,12,16
1833,04fbc69e708a4078b3c09198009d9be0,0,113.02514599999999,36.180926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,989,0,0,0,0,8,0.662391945,0.10693568,52.40885417,0.913043478,5,0,41000.0,1.0,0.0,3,5,4,0
1272,3eba3fa47a7d4d7da291e1f0a295ed39,0,117.251653,31.836897999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.601695293,-0.281611717,70.52951389,0.961538462,3,1,0.0,0.0,0.0,40,62,10,30
358,d0fdeace4cbf47de85af6bdc6ebec285,1,115.149732,40.568271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.302304781,-0.31951499,314.6701389,1.896551724,2,0,41000.0,1.0,0.0,15,13,0,0
309,48eda5ef34164d8c802f996cdc4578e4,0,117.255058,31.899078000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,1.145066508,0.617382868,2861.87066,0.592417062,3,0,0.0,0.0,0.0,24,40,9,8
137,053aa69ce2ed48fc9a8eeb49886a547b,1,106.14678899999998,37.893558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.704269923,0.818420424,1814.236111,1.852631579,2,0,41000.0,1.0,0.0,23,26,1,0
1014,5aa68b3a80e748898eb3233ef7865a0c,1,107.1445,22.991681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.62472082,0.355714449,445.6751055,1.5,1,0,42000.0,2.0,0.0,3,8,0,0
2119,52c6250fd95348b78d7e93bb293fde5a,1,119.23158600000001,26.083344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.478167558,-0.17137182,838.2161457999999,1.3733333330000002,0,2,45000.0,6.0,0.0,23,37,4,17
584,49731a472ea4416cb5edaaac1abfb1b9,1,115.813794,38.441034,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.544342828,0.5845246820000001,2747.001263,1.0,3,0,44000.0,5.0,0.0,13,27,11,10
336,2af643680ae5437fa93f66e20f87b77f,0,111.83450800000001,25.555597,1.0,0.0,0.0,0.0,0.0,0.0,0.0,988,0,0,1,1000,1,0.541146493,0.047822367000000005,241.6849136,1.172043011,1,0,42000.0,3.0,0.0,0,3,0,0
988,969ab8b31ef34bf7a5c28db911ea7edf,1,101.879853,24.948331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.652459382,0.559847536,436.19791669999995,0.895522388,3,0,41000.0,1.0,0.0,11,8,2,0
2221,e8d41f9b59e74e25aae94dbd0f02e3d6,0,117.240655,31.875171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0.8360386009999999,0.775023088,646.7342377,1.445255474,2,1,44000.0,3.0,0.0,15,25,3,16
937,a5f19958acb8466589947fbf7e94215c,0,121.08062,31.311868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.8081744909999999,0.85411973,4065.104167,0.7533632290000001,0,2,45000.0,6.0,0.0,4,11,4,11
2338,c1baa594304a404fb1af5a455282d15c,1,117.298102,33.388715999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,997,0,0,1,1000,8,0.277797105,-0.159988868,64.88715278,0.884615385,1,0,52000.0,5.0,0.0,0,1,0,0
324,f8a6bab4be0546728313e3c10b2ee79c,0,117.22063,31.892674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,998,0,0,0,0,8,0.761222822,-0.288278856,2472.873264,2.028301887,1,0,44000.0,4.0,0.0,18,40,20,11
2130,ccac40b702a648efa3eed2b60d312075,0,118.13473799999998,26.460842,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.945450103,0.60670691,888.671875,0.9890109890000001,1,0,41000.0,1.0,0.0,3,16,1,0
285,1667c4b3943b4f268d04c6ab578a2e8c,0,117.23220500000001,31.900416999999997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.748936486,0.899423548,1536.56684,1.0,1,0,44000.0,5.0,0.0,29,22,16,25
1220,013a6cf2d42b481380b410f38e870bbb,0,116.43689099999999,25.61846,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,0,8,0.629345552,0.222694058,91.14583333,0.954545455,1,0,41000.0,1.0,0.0,3,16,1,0
1532,f06e968107294f0e821287022ac33bfb,1,117.78870900000001,34.391404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.52912668,0.960702517,1722.65625,1.0,1,0,45000.0,5.0,0.0,3,8,0,0
1790,e894b52d549f43f88826936fa1278748,1,119.33131499999999,29.053017999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,0.552268051,-0.090535746,709.2013889,1.131578947,2,1,47000.0,5.0,0.0,0,3,0,0
699,19c3711a8fda4d3d9bfd9308a7e6c622,0,101.878435,24.941097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.322582164,-0.9515232990000001,24.4140625,1.0,2,0,41000.0,1.0,0.0,14,35,7,0
420,010c5577911541599ec6230e9501fd7f,0,116.72731100000001,39.59462,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,1,1000,8,0.429539534,-0.7566241859999999,2298.918776,4.803030303,5,0,44000.0,5.0,0.0,5,10,0,5
497,1f24ad45d07f445b9082bbe7cb67f577,1,118.581098,24.693707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,1.036937445,-0.766145005,1930.5555559999998,1.0859375,2,0,41000.0,1.0,0.0,6,27,2,0
525,7548a700f53d43cb86625ea95bc782c1,1,116.440002,25.604741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.18946554,-0.999622089,53.26704545,0.833333333,2,0,41000.0,1.0,0.0,3,18,1,0
104,d3b5cc274c784ddf97bef9e0af1f73a1,0,117.238978,31.904459000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,987,0,0,0,0,8,0.7088678,-0.481989261,86.80555556,0.78125,2,0,45000.0,5.0,0.0,17,31,19,17
2207,96c1cc2bc3ed4888ab81399ed2ec51ac,1,120.771869,30.803123,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.586579535,0.9992014309999999,1833.767361,1.0,2,0,42000.0,2.0,0.0,8,66,9,9
271,3c5fc5970bfe4a409fe5ccc36f459676,0,117.24715800000001,31.883878999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,978,0,0,0,0,8,0.48054061600000003,0.777480818,85.70675105,0.512820513,2,1,45000.0,4.0,0.0,14,57,14,16
272,2d6e61af73af46908c120fbe13763294,0,112.892394,39.441553000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,0,8,0.726429498,-0.864196429,293.1610408,0.793103448,1,0,41000.0,1.0,0.0,5,16,0,0
2283,b830e420c88c4f69a65289ce422df9f3,0,117.212584,31.835841,0.0,1.0,0.0,0.0,0.0,0.0,0.0,995,0,0,0,0,8,0.849040129,0.942240505,110.67708329999999,1.133333333,2,0,44000.0,2.0,0.0,20,31,12,29
1253,dafe396269b140088f0d8283fb96a985,0,117.22674099999999,31.840970000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,1000,0,0,8,0.415774254,0.998805899,3571.1805560000003,2.247933884,1,0,0.0,0.0,0.0,20,35,21,44
1761,3cab8c8a719c4520a37134aaae61af9a,0,117.22705900000001,31.840976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.209910982,-0.9395517090000001,591.5798611,1.620689655,1,0,44000.0,4.0,0.0,20,35,21,44
1001,e31216e02ddf4327a0b203067a40d2d6,0,117.221373,31.909807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,1.011839399,0.24707478300000002,68.359375,0.7,1,0,44000.0,3.0,0.0,13,23,13,13
478,04a2683f631b4e10a5afffa3b5eb1328,0,112.480754,37.85373,0.0,0.0,1.0,0.0,0.0,0.0,0.0,215,0,0,0,0,8,0.5128965,0.8421668790000001,29.51388889,0.9411764709999999,7,0,45000.0,5.0,0.0,16,68,30,29
73,0288d4dace10497b9e0b31449996694d,0,117.24631799999999,31.886303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,998,0,0,0,0,8,0.813319584,-0.554995721,804.0364582999999,0.821052632,6,0,44000.0,4.0,0.0,14,57,14,16
301,713fffe4cb4a43b3ba74f40a4998f100,1,115.979828,39.505049,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1000,8,0.58655963,-0.161014225,1734.157986,1.073770492,1,0,45000.0,5.0,0.0,5,18,6,8
877,fa17b321da3f437ab57bd10f26bcd48d,1,112.430776,34.669317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,8,0.859127016,0.9942262909999999,1777.34375,1.4857142859999999,0,0,47000.0,6.0,0.0,25,83,49,132
33,76876765bcae4c3f9b27eb7ec2381b33,0,117.246679,31.902158,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,8,0.856134692,-0.436392912,2083.333333,3.413333333,6,1,44000.0,5.0,0.0,9,19,5,9
1928,091037cc61c04f49810294ddcd4992a6,0,114.370999,36.106084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,468,0,0,1,1000,8,0.589812955,-0.85714556,12664.820679999999,3.988235294,2,0,0.0,0.0,0.0,7,21,0,31
721,2a8873b3000343d4a5b46b1902e43f87,0,117.1486,31.839157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,1.061292333,0.59283069,623.9149305999999,0.368,1,0,45000.0,4.0,0.0,23,23,4,22
1705,ad9ae5c42ee74da0a5f3e2f178e74f28,0,117.252893,31.834774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,0,0,8,0.75545119,0.65817915,2742.621528,1.253521127,2,0,0.0,0.0,0.0,16,33,12,16
762,7f1d82b03d714d57a3b1a527142f3471,0,117.235432,31.831360999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,0.08200401,0.99927363,152.34375,0.923076923,2,0,45000.0,5.0,0.0,23,56,12,52
1602,c0df3314e3104459b1bc81b723ab91fa,0,117.14093100000001,31.864946000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,451,1,1000,0,0,8,0.835664712,0.904137203,177.95138889999998,1.025,2,0,0.0,0.0,0.0,24,52,0,8
512,a2033b9181b444178632dc97ed1b176f,0,117.24223899999998,31.866721999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,8,0.651405755,0.999974109,4646.918403,1.6521739130000002,1,0,45000.0,5.0,0.0,11,31,14,37
1147,16ad0fbfb111423bab72b0dc85aa25a0,1,106.1996,24.329337,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1000,8,0.784593997,0.53637083,259.8672644,1.279069767,2,0,0.0,0.0,0.0,9,28,0,0
453,879ddfa171ab4b6e927a6e818a6fd961,1,115.150922,40.564782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,0.7641442509999999,0.346991441,1388.888889,0.9090909090000001,1,1,41000.0,1.0,0.0,15,15,0,0
1777,9dd208b849e042aa895a5e641222a60f,1,113.661029,25.497769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.45650936,-0.267732127,1854.8177079999998,0.7207792209999999,1,0,41000.0,1.0,0.0,18,23,2,0
2320,a513b4d773a942f89949a41f62a67bac,1,103.67656,24.962159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.6911861990000001,0.556611551,1988.606771,1.211382114,1,0,41000.0,1.0,0.0,13,30,0,0
92,00924484084c441a9930b8aa3a586564,0,119.68723899999999,30.630987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,999,0,0,1,1000,8,0.627182826,-0.9655168,12085.9375,10.29807692,2,0,44000.0,4.0,0.0,47,75,35,46
982,5ef7c525f5184d74bed196c6901f316a,0,117.395537,35.499612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.219801687,-0.8719981609999999,484.3530239,1.310344828,1,0,51000.0,3.0,0.0,2,1,0,0
1627,b78fa3811e79482f8b4a55843bece15c,0,117.241381,31.894081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999,0,0,0,0,8,0.40285852299999997,0.424052921,103.84114579999999,0.8787878790000001,3,0,44000.0,4.0,0.0,9,47,25,16
1443,263eaeb694364be1bd3b907403796ada,0,117.150879,31.831542,0.0,0.0,0.0,0.0,1.0,0.0,0.0,996,0,0,0,0,8,0.735523404,-0.959256432,570.3125,4.055555556,2,4,0.0,0.0,0.0,28,65,9,19
692,e269b682974140f4bc5f74b4f5fc88fe,0,117.21551399999998,31.840475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,0,0,8,1.095830046,0.681877837,1722.65625,0.604938272,1,0,0.0,0.0,0.0,15,43,18,23
1553,86b22712704e4cf2b883dc93a0a6287d,0,117.232996,31.900609000000003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,999,0,0,0,0,8,0.368408546,-0.478786095,6806.206597,10.05063291,5,0,44000.0,5.0,0.0,29,22,16,25
633,052c0284f84b4df48e5165061310772b,0,112.89161200000001,39.438461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,0.740989352,0.181813979,269.9762658,0.6190476189999999,2,0,41000.0,1.0,0.0,5,16,0,0
418,616a874db26b4f91a23ab8dc2934d10c,0,117.237619,31.872659000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1000,0,0,0,0,8,0.480587465,-0.9999336040000001,11235.715540000001,13.8255814,2,0,44000.0,4.0,0.0,25,34,26,16
1339,89e9fc27f37d44b0939a3065c22eb66e,1,116.869196,39.623859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,1,0.629851206,-0.20698713,234.98535159999997,1.6623376619999999,1,0,45000.0,5.0,0.0,0,6,0,0
277,095a6813bb0e4499aad7819d8347ecf7,1,111.754167,30.489898999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,0.589291155,0.9616072840000001,1788.4114579999998,0.917910448,0,0,51000.0,2.0,0.0,3,32,5,1
382,7ddfe2003a8c4040a1c780153a9c4d87,1,107.441259,26.277514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,1,0,1,1000,8,0.832921018,-0.268466165,1866.861979,0.716129032,1,0,52000.0,2.0,0.0,7,10,9,0
2377,70d50577eca94d9784d515d6161f8c70,0,117.159204,31.857073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,953,0,0,0,0,1,0.5330727670000001,0.036638994,14.25743103,0.884615385,7,0,0.0,0.0,0.0,6,29,22,5
1487,f226e4fb0b7d4a819c2cd72dab8468f7,1,106.59774499999999,35.865147,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1000,0,0,1,1000,8,1.02334579,0.521906587,5729.166667,0.49586776899999996,2,0,41000.0,1.0,0.0,10,16,0,0
1226,f8feb36467874f329c6160d774360678,1,102.89193900000001,37.518599,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,1,1000,8,0.682986222,-0.26066456,5856.218434,1.103658537,2,0,41000.0,1.0,0.0,22,23,0,0
2078,159d1351da8941c1ba58dc5a423d8d74,0,117.22528100000001,31.859115999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,8,0.9406359590000001,0.629007068,2408.854167,0.986666667,1,0,44000.0,4.0,0.0,25,47,18,19
