dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
00924484084c441a9930b8aa3a586564,0,119.687239,30.630987,500003,999,FALSE,0,TRUE,1000,8,0.627182826,-0.9655168,12085.9375,10.29807692,2,0,44000,4,0,47,75,35,46
014e64642c2040f3b7ae688c31a58263,0,115.284748,37.387908,200002,997,TRUE,0,TRUE,0,8,0.872940703,0.956218698,39.17100694,1,1,0,41000,1,0,3,21,4,0
0167b1ea82124e1fa65a12e4acb76a05,0,121.681436,29.830405,470000,0,TRUE,0,TRUE,0,8,0.743667344,0.143806832,938.8020833,0.815533981,2,0,41000,1,0,8,22,4,2
02258025a0b24aaa9cfdce27925691b7,0,119.133306,29.103902,500001,468,FALSE,0,TRUE,1000,8,0.69020048,-0.356725515,5664.0625,3.544444444,1,0,41000,1,0,29,13,1,0
024d16af234546b290f31e98db956d2a,0,119.23149,26.083253,400024,994,TRUE,0,FALSE,0,8,0.78967991,0.648997136,435.6553819,0.753424658,1,3,45000,6,0,23,37,4,17
029e282bc1994cd480caead816b6ab79,0,123.039723,48.557624,600001,0,FALSE,0,TRUE,0,8,0.699058627,0.1748383,1744.462025,1,4,0,41000,1,3,2,13,0,0
036424e0c341427ab7392ccd7b4ca89d,0,114.556216,38.002195,500003,986,FALSE,0,TRUE,1000,8,0.852036589,-0.998054308,1771.425189,1.684931507,4,0,45000,5,0,48,30,15,18
03906e656dd64a519f14eb5e873dd0aa,0,112.134876,27.400656,200001,999,TRUE,1000,TRUE,0,8,0.825034521,0.686380829,261.6003788,0.871794872,2,0,41000,1,0,6,16,1,0
03aa1b4f99a94d99bf877b90dd9003a1,0,107.187166,30.72578,400060,1000,TRUE,0,TRUE,1000,8,0.465033622,0.701860841,4009.548611,1.66442953,2,0,41000,5,0,17,20,2,0
03b97a9738ea4f18acbc72880ae9a199,0,106.711173,26.296356,400029,0,FALSE,0,FALSE,0,8,0.881885572,0.233086425,192.0710267,1.210526316,2,0,41000,1,0,2,11,0,0
0443625091f84f2c93fdbacaa864d557,0,120.400512,30.402104,550004,999,TRUE,0,FALSE,0,1,1.133983034,-0.763435281,1952.648163,1.098901099,2,0,41000,1,0,18,15,9,0
053222a890eb40898d8c14b72d5566e8,0,111.754131,30.489894,500002,0,FALSE,0,FALSE,0,8,0.584037022,-0.984526628,2179.6875,3.875,1,0,51000,2,0,3,32,5,1
058b9fc23e5d4137985bc138cd881321,0,113.481676,26.80745,470000,1000,FALSE,0,TRUE,1000,8,0.747619541,-0.995753059,37.57911392,1.055555556,1,0,42000,2,0,2,8,0,0
05b561e69227427abdeda39b3e9bdde3,0,116.960357,25.093795,400063,1000,FALSE,0,FALSE,0,8,0.384984541,-0.949467483,46.95391414,0.823529412,2,0,41000,1,0,11,13,7,0
0867a3a602474cacb5caaa5ee7df0398,0,122.134349,41.149794,500003,997,FALSE,0,TRUE,1000,8,0.244523592,-0.420318452,924.4791667,2.366666667,2,0,44000,3,0,0,21,0,1
091037cc61c04f49810294ddcd4992a6,0,114.370999,36.106084,500001,468,FALSE,0,TRUE,1000,8,0.589812955,-0.85714556,12664.82068,3.988235294,2,0,null,null,null,7,21,0,31
0a79d3269b714b3387955fefd8cfc349,0,111.126394,23.995891,500003,995,FALSE,0,TRUE,1000,8,0.617001927,-0.997205602,2195.638021,6.228070175,2,0,41000,1,0,9,27,2,0
0b00a626fba048828713ae419792a998,0,112.615255,31.093277,200041,997,FALSE,0,FALSE,0,8,0.418001199,0.727669363,215.8203125,0.764705882,2,0,null,null,null,0,4,0,5
0bf005ac72a24baa9885eb9ea45f703f,0,106.778188,34.368244,550001,992,TRUE,0,TRUE,1000,1,0.255525561,-0.43186115,2145.767212,1,1,0,41000,1,0,1,16,0,0
0c70a6035fb54b5db4d1644a762de52c,0,120.335877,31.759596,200001,999,TRUE,1000,TRUE,1000,8,0.86151398,0.925373518,269.53125,1.173913043,1,0,45000,5,0,4,25,12,10
0e94f607bceb4b9caa81e8fe1ea35fd0,0,110.239769,37.560862,470001,1000,FALSE,0,TRUE,1000,8,0.092604962,0.029995993,371.6156821,2.342105263,3,0,41000,1,3,1,6,0,0
0f5306e5b2b2490f9161b1e9a6899d14,0,117.575555,31.595016,100006,997,FALSE,0,TRUE,0,8,0.68852652,0.474039676,81.81423611,0.896551724,1,0,51000,3,0,6,23,1,4
1105b94468ed4640922f67644407b16e,0,112.135417,27.398642,600001,0,FALSE,0,TRUE,0,8,0.767467627,0.821605411,1668.402778,1,2,0,41000,1,0,6,16,1,0
1171caf92c444980b59181df43202c38,0,116.188568,28.281002,710013,935,FALSE,0,FALSE,0,8,0.001582278,0,35981.01266,1.75462963,2,0,41000,1,0,9,21,0,0
