dot_id,label,x,y,flg_type#1,flg_type#2,flg_type#3,flg_type#4,flg_type#5,flg_type#6,flg_type#7,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
13a6551a17604511a4794696d5d06fb5,0,117.227534,31.858371,0,1,0,0,0,0,0,362,0,0,0,0,8,0.616231703,0.489083712,41.015625,0.857142857,9,1,45000,6,0,27,31,6,42
0e436f95dc474e97b57b05b0b57c184b,0,117.216664,31.857035,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.394919144,-0.984730405,4541.666667,4.541666667,1,0,0,0,0,49,57,32,24
4c54445cd4ea4f1e9fa8b633959cf1ff,1,113.409802,23.267831,0,1,0,0,0,0,0,0,0,0,1,1000,8,0.341544652,-0.02846545,43.29427083,0.904761905,1,0,0,0,0,17,61,3,8
d7425f371dd34051ab9d7b06086d75a5,1,118.28331,26.54545,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.599032208,0.201714251,811.0894097,1.769230769,1,0,41000,1,0,6,4,2,0
0b1ffd266109492f8a4184b6b9311e44,1,106.199995,24.32898,0,0,0,1,0,0,0,1000,1,1000,1,0,8,0.794110459,0.594655588,1032.65647,1.716216216,2,0,0,0,0,9,28,0,0
860cb5ec50b4441bb3cf3d48f6806e9b,0,117.245801,31.851328,0,1,0,0,0,0,0,449,0,0,0,0,8,0.596138295,0.177065551,61.84895833,0.633333333,6,0,0,0,0,28,52,15,44
73eea29734884a45b5378a4a9fbc7a3b,1,127.95329,46.988676,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.142823657,-0.928247882,160.5902778,1.681818182,2,0,41000,1,0,2,19,0,0
dff8b99f94b54c608f5d0111a5c28372,0,117.237134,31.891835,0,0,1,0,0,0,0,995,0,0,0,0,1,0.639749068,0.058006142,57.02972412,1.130434783,3,2,0,0,0,36,74,39,34
e48e792260ed4a759a066a35ace0e4e9,0,117.160091,31.857102,0,0,0,0,0,1,0,0,0,0,0,0,1,0.615820421,0.305264773,646.4719772,1.289655172,3,0,44000,4,0,6,29,22,5
c8335d8ed5094232b1f8d26f41048e8c,1,114.340604,30.687385,0,0,0,0,1,0,0,468,0,0,0,0,8,1.041380748,-0.470795892,675.1302083,1.672131148,3,0,43000,2,0,19,37,4,4
1640aa317e4045f38b7227fa3ae52b4f,0,110.266137,39.474669,0,1,0,0,0,0,0,950,1,994,1,1000,8,0.317523275,-0.345954119,56.81818182,0.888888889,1,0,51000,3,0,2,13,0,0
d59823d1854848b183a7d3fe8bb27831,1,113.452472,26.804575,0,0,0,0,0,1,0,0,0,0,0,0,8,0.910541309,-0.12050219,1801.757813,0.911111111,2,0,41000,1,0,22,19,3,0
28694031f5404c9389499b907eb3291f,0,113.056574,28.265735,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.469054307,0.971221346,172.5260417,1.766666667,0,4,47000,6,0,21,106,19,72
ebf850477110422caf741d729610b6ac,0,117.150878,31.831488,0,0,1,0,0,0,0,999,0,0,0,0,8,0.415701147,0.394246901,463.3246528,0.871428571,2,4,0,0,0,28,65,9,19
92a42785ef2b43ebb1e50a81c4d247b6,1,80.894016,44.28011,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.6947682,0.051975768,60.43424754,1.136363636,2,0,41000,1,0,7,14,6,0
03d5cadb4a3a466da0b4314b87953a2e,0,118.581026,24.693708,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.488441532,-0.995228863,88.10763889,1.035714286,2,0,41000,1,0,6,36,4,0
14ee5af45c0c4d8980ebc9c436816d7b,0,113.3979,35.117947,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.206554928,-0.336203281,29.296875,0.833333333,1,0,51000,3,0,4,10,5,5
01689306698f416798bf2706f9e32554,0,117.2263,31.840928,0,0,0,1,0,0,0,0,0,0,0,0,8,0.658984968,0.925244507,6085.9375,1.918128655,3,0,44000,4,0,20,35,21,44
9764dfde72604289b180cb5f5d37e1f7,1,112.363493,23.183037,0,1,0,0,0,0,0,950,1,999,0,0,8,0.958175199,0.581255333,115.6684028,0.634146341,2,0,41000,1,0,3,13,1,0
044f7bf08bf944e598f1c4c45e567797,0,117.2509,31.865552,0,0,1,0,0,0,0,950,0,0,0,0,8,0.966415759,0.642408123,338.5416667,0.738461538,0,2,44000,4,0,12,25,5,6
78467574b93642e9ad44d3a2d3fe0275,0,117.210139,31.840647,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.767836985,0.141088975,85.9375,1.375,5,0,44000,4,0,20,31,16,23
62da9f0960eb4fa5b8fd040aaf13c79a,1,113.805111,22.748451,0,0,0,0,0,1,0,0,0,0,0,0,8,0.517777261,0.461373851,2506.944444,1,2,0,0,0,0,22,73,16,34
c51fd7e650fa4c9da686f53ed3143376,0,117.159516,31.857089,0,0,1,0,0,0,0,984,0,0,0,0,1,0.68121552,-0.013618809,30.68447113,1.181818182,3,0,44000,4,0,6,29,22,5
d7915b4a75984d90a4d2e8085c75bdf6,0,117.253579,31.888154,0,1,0,0,0,0,0,998,1,0,0,0,8,0.404617902,0.961126254,114.5833333,1.03125,0,1,0,0,0,7,68,17,11
9e7d89b9e0854f6d8add54304e49e7b7,1,113.397665,35.118047,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.318123886,0.964858213,100.3689236,0.675675676,1,0,51000,3,0,4,10,5,5
ba4a5cf2bf80452f91c08ab1a7984ca7,1,106.752505,31.853753,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.79903552,-0.106030608,364.0407986,1.109090909,1,0,45000,5,0,32,56,11,42
5ef42115e6a447519cbf5a26b1ae15c1,1,120.845141,29.811931,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.888164585,-0.131357035,602.2135417,1.013513514,1,0,41000,1,0,8,23,2,0
23383fb9aabd46ebbf4e9ff191cfb386,1,117.575429,31.595016,0,0,0,0,0,1,0,0,0,0,1,0,8,0.342789105,0.988622112,1562.5,1,1,0,51000,3,0,6,12,0,4
2eb4bae54b5a4036aeabd78070fc8e65,0,117.242821,31.841089,0,1,0,0,0,0,0,972,0,0,0,0,8,0.694987635,-0.197845247,120.4427083,0.810810811,1,0,0,0,0,16,36,17,21
c506333e62ab47cd9b462978b0c2996f,1,112.135382,27.398529,0,1,0,0,0,0,0,955,0,0,1,1000,8,0.723701826,0.071008373,39.93055556,0.695652174,2,0,41000,1,0,6,16,1,0
57d199b836224f2a9b3869b3578f9453,1,114.291011,30.50033,0,0,0,1,0,0,0,0,0,0,1,0,8,0.991410837,0.535152064,90.27777778,0.8125,2,0,43000,3,0,14,35,11,20
5a16753c6eca45f59b3d7f18e91c9721,0,117.240951,31.896241,0,1,0,0,0,0,0,352,0,0,0,0,1,0.470691222,0.34440705,23.60343933,1.1,7,0,44000,4,0,24,75,32,30
82c06514ac6147ffb47f5e096055f718,0,117.236202,31.863337,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.635623852,0.168251151,560.1128472,0.651685393,2,1,45000,3,0,14,63,17,25
763cd0855ceb4ace9f67aead8c5f8037,1,120.980376,31.085332,0,0,0,0,1,0,0,0,0,0,0,0,8,0.88757981,-0.995215668,1876.085069,3.528571429,2,0,42000,2,0,18,29,0,0
f687226df1484375ad4f7325be1c4ce4,0,117.158952,31.857033,0,0,0,0,0,1,0,0,0,0,0,0,1,0.204357224,0.982023485,657.0577621,1.708661417,2,0,0,0,0,6,29,22,5
7ff96f4d93d84b97a937729e035595fc,0,117.181131,31.831784,0,0,1,0,0,0,0,967,0,0,0,0,8,0.747812203,0.373311195,104.3836806,0.702702703,2,0,0,0,0,10,16,11,14
356d4347f41c476d84013f5ceb322909,0,117.240807,31.896432,0,0,0,0,0,1,0,0,0,0,0,0,1,0.304974152,0.688454861,357.2940826,1.076271186,5,0,44000,4,0,16,33,9,14
7c23a8a7de474c789622da512a7d20eb,0,117.173254,31.856803,0,0,1,0,0,0,0,992,0,0,0,0,1,0.872404472,0.114177974,145.1969147,1.242857143,2,0,0,0,0,11,27,22,41
330da71a1cd74cbe8cca9d6eb916264f,0,117.246328,31.886287,0,0,1,0,0,0,0,240,0,0,0,0,8,0.586591665,0.54220947,60.54412799,0.655172414,6,0,44000,4,0,14,57,14,16
d4847e517d45401cb566fd70fc86901e,1,120.835822,29.602467,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.292309675,-0.299340075,110.1345486,0.828571429,2,0,41000,1,0,42,54,7,17
21338d5cab8b4e0bb1b5d897005c4522,0,117.227455,31.858232,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.573149738,-0.169627962,69.87847222,0.821428571,2,0,0,0,0,27,31,6,42
d634874cefe44a1f84c35f376bfde614,0,117.165043,31.856724,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.383625758,-0.991996881,156.25,2.5,2,0,45000,5,0,18,50,46,23
2276d50f91774a96ab0c3b4547f1ccff,0,117.212125,31.893951,0,1,0,0,0,0,0,999,1,999,0,0,8,0.998108986,0.652623008,281.6840278,0.745762712,1,0,42000,2,0,13,32,11,8
06f2350090394501b419393627d73111,1,113.343595,35.160898,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.95304665,0.435737094,888.0208333,0.946236559,2,0,41000,5,0,9,9,1,0
38a5235895d6465ba91bfd70adb6cbd9,0,117.212223,31.892381,0,1,0,0,0,0,0,996,1,0,0,0,8,0.365719954,0.900051153,75.95486111,1.12,3,0,42000,2,0,13,32,11,8
a10e629a837a4cca808c46cc3b507f3e,0,117.15859,31.857024,0,0,1,0,0,0,0,992,0,0,0,0,1,0.716877364,0.014984693,54.83627319,1.086956522,2,0,0,0,0,6,29,22,5
343c157d3406465ea086392a755b3ddf,1,110.147075,25.167652,0,0,0,1,0,0,0,1000,1,0,1,1000,1,0.598059823,0.155124009,905.418396,1.074468085,2,0,0,0,0,0,5,0,0
af0408122051423d97d96ef228294326,0,117.138791,31.864425,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.62829686,-0.908540802,10837.23958,6.601626016,1,0,44000,4,0,24,52,0,8
37e47bc03c664d34959c9496b032d97f,1,116.188555,28.280969,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.887525866,-0.215529356,348.0113636,0.734693878,2,0,41000,1,0,9,21,0,0
0187ac592e9a4c6d99a800677b4d22b0,0,112.310809,28.759961,0,0,0,1,0,0,0,1000,0,0,1,0,8,0.544222027,-0.05104126,89.22292546,1.035714286,1,0,41000,1,0,4,16,0,0
171512cb86e143009708b6df6e2a88f4,0,117.159046,31.857073,0,1,0,0,0,0,0,998,0,0,0,0,1,0.830598699,-0.008817999,43.98822784,1.097560976,2,0,44000,4,0,6,29,22,5
3dc07a130b6740f9b72c8200b024af74,0,125.283237,43.767429,0,1,0,0,0,0,0,997,1,991,1,1000,8,0.562746859,0.703395011,80.72916667,0.774193548,2,0,41000,1,0,3,14,0,2
f8f73eb75d0745b19db4fd15b93f64a5,0,117.159051,31.857007,0,1,0,0,0,0,0,998,1,1000,0,0,1,0.776349529,0.049686665,42.77229309,1.179487179,2,0,0,0,0,6,29,22,5
c00f8126644b4fac9aae3a6f2c787d02,1,116.443453,25.590492,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.85823128,0.083858161,966.3036616,1.274193548,2,0,41000,1,0,3,20,2,0
c375826031684f00b98f45eb50e96190,1,106.752402,31.853776,0,0,0,1,0,0,0,0,1,0,1,0,8,0.187655723,0.873348737,354.3836806,1.543478261,0,0,45000,5,0,32,56,11,42
121041847e4f4e12b7e6f8c510ca6a53,0,117.159021,31.857038,0,0,1,0,0,0,0,997,0,0,0,0,1,0.733910109,-0.007983777,68.18771362,1.057692308,2,0,0,0,0,6,29,22,5
59da08b8340b4139822415e01b9d9f71,0,117.159368,31.856427,0,0,1,0,0,0,0,997,0,0,0,0,1,0.763677651,0.087595245,121.4027405,1.134328358,2,0,44000,5,0,6,29,22,5
0d002f174afb47db96f858f617e4d3a4,0,115.149782,40.568179,0,1,0,0,0,0,0,998,0,0,1,1000,8,0.355551006,0.266338635,543.7184343,1.019230769,1,0,41000,1,0,15,15,0,0
86be384c4a8048cc951e6c674561fa16,1,104.505692,29.656601,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.401254523,-0.913800708,31.64556962,0.888888889,2,0,41000,1,0,11,19,3,0
c1932dcb86664b8c85343fcb52857485,0,117.236001,31.862155,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.527322109,-0.121157235,234.375,0.740740741,5,0,45000,3,0,14,63,17,25
3ed1133d1b414a4b82bd7967e685a6b1,1,114.935688,25.863068,0,1,0,0,0,0,0,0,0,0,1,0,8,0.668085699,0.018710174,72.15711806,0.542857143,2,1,0,0,0,9,31,2,27
baa2e819501d43e284ef87b1ca2cbdfa,1,112.674618,38.553256,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.924672177,0.67891929,626.953125,1.981481481,2,0,41000,1,0,2,19,0,0
7029b3a0d3924243b5b19ab2474fa35c,1,120.055752,30.226394,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.178735485,0.777063878,27.34375,0.777777778,2,0,41000,1,0,53,46,2,8
e39e67b298cd4797a731ebca6c836c1a,1,117.565355,39.325152,0,0,0,0,0,1,0,0,0,0,1,1000,1,0.130042415,0.874864796,228.9533615,0.97979798,1,0,45000,5,0,0,0,0,0
585486704b9d47b19f6213fedf49922c,1,110.317435,20.022866,0,0,0,0,0,1,0,0,0,0,1,1000,8,1.004046011,0.839658289,1569.444444,1.132743363,1,1,45000,6,0,14,47,12,59
01da1710dc6b44c0a97c4c4cad8d380c,1,114.309332,30.550807,0,0,0,0,1,0,0,468,0,0,0,0,8,1.170032119,-0.700360641,2701.605903,1.788135593,0,2,45000,5,0,21,29,5,61
49b32095465844a08e63cf642fbadbd4,0,117.145255,31.839583,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.507934911,0.34179795,3847.330729,12.62264151,1,0,44000,4,0,6,18,10,10
9e29cceea1824ef18cf1f3ea1dd2a74e,0,117.24384,31.885865,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.153037284,0.898473867,263.671875,1.2,5,0,44000,4,0,20,47,30,21
930517c592b44d189b951e7a055d16f9,1,119.343426,39.750406,0,0,0,0,1,0,0,0,0,0,1,1000,8,0.600333984,-0.987455393,11656.60511,1.553846154,2,0,42000,3,0,1,6,0,3
75590143236a4651ac663ddbf6ced7dd,0,117.243263,31.841107,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.653431655,-0.981995075,2743.489583,14.33333333,3,0,0,0,0,16,36,17,21
cf5cfea0d30249edb7f0fe332c5d8722,1,119.085419,26.242079,0,0,0,1,0,0,0,1000,1,499,0,0,8,0.84115988,0.221255335,3953.125,0.522727273,2,0,41000,1,0,1,2,0,0
e0f05b17467d4ebc87023303c5987bcf,1,112.453904,31.368634,0,1,0,0,0,0,0,997,0,0,1,1000,8,0.142528299,0.282594952,38.73697917,1.235294118,0,1,47000,6,0,0,3,0,0
3405d0c101094c8c9a5900bfbf60bf7e,1,105.587488,30.505645,0,1,0,0,0,0,0,0,0,0,1,0,8,0.397325916,0.934276136,187.8156566,1.214285714,0,0,45000,5,2,10,18,5,10
a3010e133c3044038dd291ba79ac3afb,0,117.187057,31.851993,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.809421925,-0.996939197,15061.95747,8.606299213,4,0,45000,4,0,46,74,36,42
1b8654c71e9841e78cc4b6c72d028b85,1,114.811718,34.59719,0,0,0,0,0,1,0,0,0,0,0,0,8,0.472444067,0.246942813,1510.850694,1,1,0,41000,1,0,5,26,1,0
569d1ad222d44e23bb26ff80bbed70c0,1,109.987867,28.654881,0,0,0,1,0,0,0,1000,0,0,1,1000,1,0.416850367,0.063253363,36.04888916,1.166666667,2,0,41000,1,0,12,15,0,0
c87912870d284d5f943438d65ac931bc,0,117.166823,27.161576,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.934769788,0.160467317,321.6145833,0.513157895,2,0,41000,1,0,3,5,0,0
cb47644b131a4255958b658fd88214f3,0,117.190488,31.858199,0,0,0,0,0,1,0,0,0,0,0,0,8,0.803444987,0.686280825,2167.96875,1.096296296,2,0,45000,5,0,22,41,20,36
68a4c8360460405c89c5f9860d599aad,1,120.834035,29.638731,0,0,0,0,1,0,0,0,0,0,1,1000,8,0.318786321,-0.975923655,89.84375,5.75,2,0,41000,1,0,30,26,0,0
60ab37e27797492fb6abde8203ec8c25,1,113.414158,26.835458,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.758705981,0.39541009,510.4166667,0.489795918,2,0,0,0,0,6,35,3,0
991596012d394568ba80378f4bbbe49e,1,113.951029,30.076757,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.748048803,0.998895018,1171.875,1.6875,1,0,41000,1,0,8,13,2,0
72a245b99ae74b89b157363e4a45a410,1,113.49861,32.777637,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.629454827,0.516319815,3851.996528,1.76056338,2,1,41000,1,0,2,14,6,0
2d28102d703649768b4dea2822ee6a75,0,117.231247,31.845234,0,0,1,0,0,0,0,977,0,0,0,0,8,0.483245522,-0.183941464,110.6770833,0.882352941,12,0,0,0,0,14,27,12,47
04f51dddfdc443bb96c7622761c30830,1,109.482185,27.390074,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.237759529,0.093465117,29.296875,0.833333333,2,0,41000,1,3,9,18,0,0
1bec38d995c34c4693f2294c3928d38b,0,116.518843,39.416148,0,0,0,0,1,0,0,994,0,0,1,1000,8,0.16452188,-0.894848891,179.6875,1.277777778,2,0,51000,3,0,2,9,3,0
012270ee0ea141b2b911b2e6ddd6dd2b,1,119.687284,30.630978,0,1,0,0,0,0,0,486,0,0,0,0,8,0.542838783,-0.104901209,34.1796875,1.4,1,0,44000,4,0,47,75,35,46
12c2828e167f432e8cd17376808fe11d,0,117.231175,31.845248,0,0,1,0,0,0,0,387,0,0,0,0,8,0.236433059,0.75779025,58.12675809,1,12,0,0,0,0,14,27,12,47
9a4b1bf03a4f4ce8a32e4cd07d8b8d33,1,113.186936,30.674006,0,1,0,0,0,0,0,0,0,0,0,0,8,0.498283798,0.050172211,724.609375,0.420634921,3,0,44000,3,0,8,12,11,2
06e22b027a7c46d3979881bada06534c,0,120.109071,33.28271,0,0,0,1,0,0,0,1000,1,1000,1,0,8,0.764167425,0.508905348,1531.25,0.5,3,0,41000,1,0,10,24,11,0
1b3d2d629cfa436095104bd2b41429c7,1,120.874514,31.380551,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.3747746,0.756009969,834.2013889,2,1,0,41000,1,0,9,13,0,4
95815ef28e9b4897866e476f780c37e0,1,113.812271,37.819928,0,0,0,1,0,0,0,0,1,0,1,0,8,0.744414731,-0.231352518,666.015625,1.409090909,2,0,41000,1,0,8,26,0,2
57e3ff4990224decb9ed8f9383ebc2d0,1,103.842526,37.454658,0,0,0,0,0,1,0,0,0,0,0,0,8,0.966629285,0.48277729,1914.556962,1,1,0,0,0,0,9,27,0,0
61aabb6e946746bd8eb1e37bb92d3382,1,110.093498,18.552784,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.95871105,0.272356422,1071.554149,0.867924528,2,0,41000,1,0,5,22,0,0
027f456b7b454e7ea8b45d4fce7b254b,0,117.316672,39.050504,0,0,0,0,0,0,1,1000,0,0,1,1000,1,0.194733639,0.794855767,1147.36557,17.13207547,2,0,0,0,0,19,44,10,13
2228fce0f55d4d8e87a8bdc4fd397c95,1,122.134426,41.149835,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.970632148,0.616722939,5058.59375,1.362162162,2,0,44000,3,0,0,21,0,1
43268a292dd64c9494723386e3e27dc8,0,109.780866,25.87002,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.208209617,0.393567049,284.1796875,3.592592593,2,0,41000,1,0,9,10,0,0
f49db53d95fd40ac992dd29219ede060,1,112.966526,23.033176,0,0,0,0,0,1,0,0,0,0,0,0,8,0.949134441,0.324857386,1987.630208,0.908450704,4,1,44000,5,0,10,30,12,11
9634276737c243ba92c5394d893310de,1,121.511851,30.898467,0,0,0,0,0,1,0,0,0,0,1,1000,8,1.101617861,0.769070884,1498.769339,1.127272727,1,0,53000,5,0,10,10,0,0
19abd48a686b40a1852d9292e2a6a656,1,114.556229,38.002182,0,0,0,1,0,0,0,0,1,0,1,0,8,0.848558898,0.474660956,778.6458333,1.179487179,4,0,43000,2,0,48,30,15,18
df5d44c437de41f1b6a7a425d3fcad74,1,106.711689,26.304476,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.416735919,0.772598863,833.3333333,1.833333333,3,0,41000,1,0,2,11,0,0
f09f3c0805204cedbe2eb783e4e87966,1,97.532774,36.052259,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.253126444,0.998622562,309.2447917,1.14,3,0,41000,1,0,3,19,3,0
772424236f1e470591d197a06aded1d2,1,104.432168,30.968773,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.786273682,0.807253551,1396.484375,0.94017094,3,0,45000,5,0,3,14,6,2
83ad565ec14a4ffebbc30360e01f41d6,1,116.882751,38.870287,0,1,0,0,0,0,0,0,0,0,0,0,8,0.435334223,-0.089331109,65.10416667,1.041666667,4,1,42000,2,0,5,5,1,0
f60f349cdb324bbabc439400105c5e82,0,117.225479,31.840908,0,0,1,0,0,0,0,999,0,0,0,0,8,0.621523534,0.623467944,212.6736111,0.816326531,7,0,44000,4,0,20,35,21,44
482c1bca4f2941569a937c2bdc227ef3,1,113.397969,35.117943,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.196198684,0.743294146,33.203125,1.058823529,1,0,51000,3,0,4,10,5,5
0605ad49932746bcbb6e313bd9abb14a,0,87.593483,43.776274,0,0,0,0,1,0,0,964,0,0,1,0,8,0.512170887,-0.816242325,9732.331224,6.049586777,3,0,0,0,0,25,42,9,36
b83e115b7c564cf9b1315313a5a41c3a,1,109.797321,39.510106,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.692532089,0.499375175,1157.552083,0.661417323,1,0,44000,4,0,1,6,0,0
0f4f1a62fcc74bc99f76cf52e7cd1185,1,110.064693,19.41204,0,1,0,0,0,0,0,83,0,0,1,1000,8,0.681018501,0.114208025,27.77777778,1,1,0,51000,3,0,1,9,0,0
439a8709514d468f81cf54f42735944e,0,117.170892,31.88977,0,1,0,0,0,0,0,999,1,1000,0,0,8,0.758702406,0.713938249,403.6458333,0.967741935,0,1,45000,6,0,9,5,0,0
47dcc54f6ab54d6589b72670f1ca8a79,1,119.709336,30.666952,0,0,0,0,1,0,0,0,0,0,1,1000,8,0.32861465,-0.997453333,132.8125,3.777777778,0,1,45000,6,0,2,30,12,2
739dc8a1bb094118a881533e026e48f2,0,117.139567,31.844898,0,0,1,0,0,0,0,996,0,0,0,0,8,0.809762055,0.473390091,240.8854167,0.616666667,1,0,0,0,0,37,93,30,24
8f563ad4fd414ac9bc6aa0e5b0efac64,1,121.475167,29.759697,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.784793373,0.368108217,1257.8125,1.369565217,2,0,45000,5,0,9,48,0,6
1c3682638e3745d3b231ce804843afe2,0,117.18986,31.853004,0,0,0,1,0,0,0,1000,0,0,0,0,8,0.492195338,0.005643649,173.6111111,1,3,0,45000,4,0,46,74,36,42
30cfd509ff1848fab3b7d9ac771151ae,1,110.480592,29.12219,0,0,0,0,0,1,0,0,0,0,0,0,8,0.903272584,-0.061504751,1668.402778,1,2,0,44000,5,0,9,36,15,11
ec1f16c1b16040988baab822ff346917,0,117.146546,31.840473,0,0,0,0,1,0,0,1000,0,0,0,0,8,0.429443858,0.229625152,6924.153646,8.056179775,2,0,44000,4,0,10,28,16,4
574b094aaa8344d694a9d2fd48c964a3,1,118.257973,27.446152,0,0,0,0,1,0,0,468,0,0,1,1000,8,1.056071751,-0.729906214,5723.307292,2.375838926,2,0,41000,1,3,0,8,0,0
a4d3aa8e0c3e4b4381a7cdeffa8f8703,1,107.187166,30.725886,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.504254967,0.966772828,3625.976563,1.680851064,2,0,41000,5,0,17,20,2,0
1c0d88f285fb408387506a2c690b724b,0,114.902732,29.991028,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.5582527,0.042294665,1761.273734,0.854014599,1,0,41000,1,0,1,12,0,0
d96ef3bb753c491e89e85f0918fa3242,0,117.231218,31.839486,0,0,0,0,0,1,0,0,0,0,0,0,8,0.931837063,0.871933551,2138.671875,1.081481481,2,3,47000,6,0,23,44,22,39
d64f36b38c204bb3a3831b9238f26846,1,119.952596,31.016563,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.661323555,-0.102908108,177.734375,1.076923077,1,0,41000,1,0,2,9,2,0
d32b05ba4c574ef4905730a5d958f620,1,98.148964,24.164061,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.045989591,0.082363829,38.66792929,1,1,0,41000,1,0,10,23,1,0
72fa74e1ce674679bb26e4cde644c419,1,110.397619,21.256484,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.399925395,0.416744395,1274.463384,1.118421053,2,0,44000,3,0,9,48,14,18
8aad05e349f74323a4c95b6d961bcd8f,1,114.593799,34.840353,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.765137361,0.310401782,193.6848958,0.68627451,1,0,41000,1,0,8,24,1,0
2e30dae35a014388b742fad3fb40cdde,1,112.477052,22.752632,0,0,0,1,0,0,0,0,1,0,1,1000,8,0.935378363,0.807753938,5394.690577,2.125,1,0,0,0,0,11,14,1,0
0acf592004dd4e1aa5cd8689da9a2781,0,117.472503,38.714078,0,0,0,0,1,0,0,994,0,0,0,0,8,0.309163625,-0.548073675,4362.847222,3.205357143,3,0,44000,4,0,9,55,6,10
74d7638eb35e4af1bdacfd1c3d44e42d,1,94.349258,29.689604,0,0,0,1,0,0,0,1000,1,0,1,1000,8,0.291335177,0.812611874,459.8721591,1.702702703,1,0,42000,2,0,0,2,0,0
5b90ca1fab78480292300a7b44a629be,0,117.244967,31.902064,0,0,0,0,1,0,0,0,0,0,0,0,8,0.439125214,-0.670525023,534.9392361,4.264705882,1,0,44000,5,0,11,25,11,23
f9a033e7bbe747da94d879dddc9aebc9,1,107.142264,33.047379,0,0,0,0,1,0,0,468,0,0,0,0,8,0.878520324,-0.948564661,305.5555556,5.818181818,2,0,0,0,0,17,26,3,0
dc470814d2754ff094c6f9ad0b4244d2,0,107.2408,29.193946,0,0,0,0,0,0,1,999,0,0,1,1000,8,0,-1,36000,1.333333333,1,0,0,0,0,5,34,0,0
65b97a935529425f8ce1b1eef552b543,0,117.145778,31.840477,0,1,0,0,0,0,0,999,0,0,0,0,8,0.906769092,0.963432828,104.2751736,1,2,0,44000,4,0,10,28,16,4
ec2f24e13afe4cbe97674e329789f61f,0,117.250297,31.867286,0,0,1,0,0,0,0,991,0,0,0,0,8,0.905158624,0.566199102,387.9123264,0.846153846,4,1,0,0,0,12,25,5,6
ccbac68288df4be69b8b5c68f46b4ad3,1,118.420838,25.368663,0,0,0,1,0,0,0,1000,0,0,1,1000,8,0.213666986,-0.708527281,35.04774306,0.894736842,0,0,0,0,0,0,4,3,0
e2c70c905ae043689fec3a9592aee1c0,0,117.249626,31.841426,0,0,1,0,0,0,0,983,0,0,0,0,8,0.680531423,0.242865755,66.08072917,0.724137931,2,1,44000,4,0,57,78,29,49
28bf7197113345baa3302d62b013edb9,1,114.798187,33.557626,0,0,0,0,0,1,0,0,0,0,0,0,8,0.871587277,0.366508843,1615.017361,1,2,0,0,0,0,1,3,2,0
