dot_id,label,x,y,flg_type,tsr_cfd,has_inf,inf_cfd,has_filter_desc,filter_cfd,source,flg_pos_r,flg_pos_sin,flg_size,flg_shape,pub_road_num,pri_road_num,road_class,fc,link_type,camera_num,furniture_num,guidance_num,forbid_num
ae084e77cfc74e9694393d13357e0522,1,120.621234,30.155853,600001,0,FALSE,0,TRUE,1000,8,0.687993037,0.569288708,1722.65625,1,1,0,53000,5,0,13,39,20,10
b13337270eba46b586091922db39fb85,1,103.576784,30.078434,600001,0,FALSE,0,TRUE,1000,8,0.587795537,0.727766291,2006.944444,1,1,0,45000,5,0,0,0,0,0
b15c8ca387ec40a0822e8ee9e239b627,1,116.223575,30.201549,600001,0,FALSE,0,TRUE,1000,8,0.455116851,0.329585687,1948.350694,1,1,0,45000,5,0,3,6,0,0
b44931b40f954fa18a2ba4e525e635e3,1,103.938583,22.642551,600001,0,FALSE,0,TRUE,1000,8,1.057905428,0.548778313,1777.777778,1,1,0,51000,3,0,7,11,1,0
c826e493a0324dea9b14bc35867e5119,1,112.430752,34.669316,600001,0,FALSE,0,TRUE,0,8,0.984226489,0.82552137,2182.617188,1.103703704,0,0,47000,6,0,25,83,49,132
d20c6a28753649d3877fd9159ab45679,1,121.080647,31.311986,600001,0,FALSE,0,TRUE,1000,8,0.392935911,0.989700553,1510.850694,1,0,4,45000,6,0,4,11,4,11
d883a96bb9314d49ada2277b180fc66c,1,105.050908,28.429154,600001,0,FALSE,0,TRUE,1000,8,1.13274613,0.593444731,1667.534722,0.830882353,0,1,null,null,null,4,22,6,0
dbe6289849d5474d8b459b0bc28f26f0,1,78.531204,39.853264,600001,0,FALSE,0,TRUE,1000,8,0.536441843,0.243373177,1615.017361,1,1,0,51000,3,0,0,0,0,0
e4bc971ad2c44325bab29c928254d2cf,1,113.345869,23.118006,600002,0,FALSE,0,TRUE,1000,8,0.830533219,-0.130438291,2707.03125,1.051948052,0,1,45000,6,0,20,121,50,116
ee0c99dd54134cf5ada3108dd279d535,1,113.056546,28.265691,600001,0,FALSE,0,TRUE,1000,8,0.547505286,-0.994409476,2376.736111,1,0,4,47000,6,0,21,106,19,72
f4e3dcc1bba0418bb2b1cba711795f8a,1,120.778431,32.042272,600001,0,FALSE,0,TRUE,1000,8,0.690303062,0.478855699,1529.975387,1,1,0,44000,5,0,4,32,29,6
f5bd54e69b3c411595c39d7abc9a8706,1,117.07401,33.755159,600002,0,FALSE,0,TRUE,1000,8,0.705562182,0.531491071,1819.661458,0.992307692,1,0,53000,5,0,0,4,0,0
fa17b321da3f437ab57bd10f26bcd48d,1,112.430776,34.669317,600001,0,FALSE,0,TRUE,0,8,0.859127016,0.994226291,1777.34375,1.485714286,0,0,47000,6,0,25,83,49,132
fbd301096bd246ba8e562d6ea2178d16,1,121.32392,43.565615,600001,0,FALSE,0,TRUE,0,8,1.096579027,0.780204194,1579.861111,1.346153846,0,0,47000,6,0,0,3,0,0
